Index,Quality,Angle (degrees),Distance (mm)
44,15,148.859375,1353.75
44,15,150.265625,1371.25
44,15,151.640625,1367.0
44,15,153.09375,1354.25
44,15,157.484375,1193.0
44,15,158.84375,1188.0
44,15,160.296875,1186.0
44,15,161.703125,1182.75
44,15,163.140625,1175.25
44,15,164.53125,1159.25
44,15,165.984375,1138.5
44,15,167.4375,1117.0
44,15,168.78125,1096.75
44,15,171.5625,1163.5
44,15,175.6875,576.25
44,15,177.21875,569.5
44,15,180.15625,509.5
44,15,181.6875,509.0
44,15,182.96875,509.25
44,15,184.375,506.25
44,15,185.71875,507.5
44,15,187.09375,511.25
44,15,188.515625,510.75
44,15,190.0,512.0
44,15,191.5,514.0
44,15,192.984375,507.75
44,15,195.578125,518.0
44,15,197.1875,509.25
44,9,200.0,498.75
44,9,204.71875,451.0
44,15,221.0,538.75
44,15,222.53125,536.5
44,15,223.75,528.5
44,15,225.25,525.0
44,15,226.734375,522.0
44,15,228.09375,512.25
44,15,231.234375,487.5
44,15,232.453125,483.25
44,15,234.109375,477.25
44,15,235.671875,470.0
44,15,245.625,337.25
44,15,246.515625,336.25
44,15,248.234375,339.75
44,15,249.125,344.5
44,15,250.9375,349.0
44,15,252.140625,354.0
44,15,253.390625,360.0
44,15,254.453125,366.5
44,15,255.9375,373.25
44,15,262.46875,426.5
44,15,264.328125,414.25
44,15,269.734375,438.75
44,15,270.96875,429.75
44,15,272.25,428.5
44,15,273.734375,432.0
44,15,277.875,454.0
44,15,279.171875,454.75
44,15,292.59375,137.25
44,15,311.859375,219.5
44,15,312.125,213.25
44,15,314.671875,207.25
44,15,316.09375,201.5
44,15,317.5,196.25
44,15,318.90625,191.25
44,15,320.3125,187.25
44,15,321.734375,183.5
44,15,323.140625,180.75
44,15,327.71875,282.25
44,15,329.515625,275.75
44,15,330.5625,269.25
44,15,332.984375,263.75
44,15,334.78125,260.0
44,15,335.578125,258.25
44,15,337.796875,257.75
44,15,337.921875,257.25
44,15,339.90625,257.25
44,15,340.609375,258.25
44,15,343.046875,259.25
44,15,344.6875,258.5
44,15,346.0625,256.5
44,15,346.4375,254.75
44,15,349.265625,253.75
44,15,349.109375,251.5
44,15,351.328125,248.75
44,15,353.3125,246.25
44,15,354.03125,244.75
44,15,356.21875,244.0
45,15,356.90625,243.0
45,15,358.0625,242.0
45,15,359.390625,241.5
45,15,2.46875,240.5
45,15,2.5625,239.0
45,15,4.65625,238.25
45,15,5.640625,237.75
45,15,8.21875,237.75
45,15,8.28125,238.0
45,15,10.78125,239.0
45,15,11.1875,239.75
45,15,12.484375,240.5
45,15,15.265625,241.0
45,15,16.671875,240.75
45,15,16.765625,241.25
45,15,17.59375,243.75
45,15,18.90625,246.0
45,15,20.84375,245.75
45,15,22.234375,246.0
45,15,22.96875,248.25
45,15,24.59375,250.5
45,15,26.046875,252.5
45,15,28.703125,254.25
45,15,30.109375,255.5
45,15,30.078125,256.5
45,15,35.796875,269.5
45,15,48.96875,2497.0
45,15,50.375,2496.5
45,15,51.796875,2462.0
45,15,53.25,2396.5
45,15,54.671875,2332.0
45,15,56.078125,2276.75
45,15,58.90625,2159.0
45,15,60.3125,2110.25
45,15,61.765625,2069.0
45,13,73.71875,268.0
45,15,75.25,263.5
45,15,77.40625,261.25
45,15,78.65625,259.0
45,15,80.546875,256.75
45,15,80.859375,255.0
45,15,83.25,253.5
45,15,84.09375,252.5
45,15,85.5625,252.5
45,15,87.34375,253.25
45,15,88.40625,255.25
45,15,90.53125,258.0
45,15,90.859375,260.75
45,15,100.265625,373.75
45,15,101.59375,375.5
45,14,102.859375,376.0
45,15,104.40625,382.0
45,15,105.84375,388.25
45,15,107.09375,391.75
45,15,108.140625,395.75
45,15,109.890625,400.5
45,15,111.0,406.0
45,15,112.46875,412.0
45,15,113.9375,418.25
45,15,115.109375,424.5
45,15,116.625,432.25
45,15,117.921875,440.25
45,15,119.109375,446.75
45,15,120.46875,454.5
45,15,121.90625,463.0
45,10,123.203125,471.25
45,12,124.5625,481.25
45,15,125.859375,493.25
45,15,127.34375,506.75
45,14,129.734375,539.0
45,15,138.59375,514.25
45,15,146.640625,1357.0
45,15,148.015625,1347.0
45,15,149.421875,1363.25
45,15,150.8125,1377.75
45,15,152.203125,1373.25
45,15,156.625,1204.25
45,15,157.984375,1192.25
45,15,159.4375,1188.75
45,15,160.875,1187.0
45,15,162.25,1180.75
45,15,163.71875,1169.5
45,15,165.09375,1153.0
45,15,166.546875,1131.25
45,15,167.9375,1109.75
45,15,176.34375,572.0
45,15,180.9375,509.25
45,15,182.109375,508.75
45,15,183.4375,513.75
45,15,185.09375,521.0
45,15,186.296875,517.5
45,15,187.765625,510.5
45,15,189.21875,511.0
45,15,190.671875,512.75
45,15,192.09375,505.5
45,15,196.1875,501.25
45,15,197.75,506.25
45,15,199.046875,502.75
45,11,207.90625,445.25
45,9,213.5,442.5
45,15,220.078125,532.75
45,15,221.390625,541.0
45,15,222.96875,537.75
45,15,224.546875,527.25
45,15,225.78125,524.75
45,15,227.359375,519.25
45,15,228.734375,505.5
45,15,230.328125,492.5
45,15,231.765625,486.0
45,15,233.203125,479.75
45,15,234.546875,473.5
45,15,246.0625,336.5
45,15,247.34375,337.0
45,15,248.796875,341.25
45,15,249.890625,346.0
45,15,251.078125,351.0
45,15,252.359375,356.25
45,15,254.03125,362.25
45,15,255.5,369.25
45,15,263.453125,421.75
45,15,268.515625,445.0
45,15,270.15625,434.5
45,15,271.71875,429.75
45,15,272.84375,430.25
45,15,274.46875,436.75
45,15,275.671875,447.5
45,15,276.90625,453.75
45,15,278.1875,460.5
45,15,313.890625,210.5
45,15,315.296875,204.5
45,15,316.71875,199.25
45,15,318.109375,194.5
45,15,319.53125,189.75
45,15,320.9375,185.5
45,15,322.34375,181.5
45,15,329.140625,279.25
45,15,329.71875,272.75
45,15,332.359375,266.75
45,15,334.171875,262.25
45,15,334.390625,259.25
45,15,335.71875,257.75
45,15,337.578125,257.25
45,15,338.703125,257.25
45,15,341.296875,257.75
45,15,342.125,258.5
45,15,342.6875,259.0
45,15,344.109375,257.75
45,15,346.8125,255.75
45,15,348.171875,254.25
45,15,348.375,253.0
45,15,351.0,250.5
45,15,353.234375,247.25
45,15,352.65625,245.0
45,15,356.171875,244.25
45,15,355.625,243.5
46,15,357.453125,242.75
46,15,358.453125,241.75
46,15,0.1875,241.5
46,15,1.4375,240.0
46,15,3.546875,238.25
46,15,4.296875,238.0
46,15,6.9375,237.75
46,15,7.25,238.5
46,15,10.234375,238.5
46,15,11.640625,239.0
46,15,13.046875,239.75
46,15,14.46875,240.25
46,15,14.921875,241.0
46,15,15.75,241.0
46,15,16.984375,242.25
46,15,18.84375,244.0
46,15,19.71875,245.5
46,15,22.140625,245.5
46,15,23.453125,246.5
46,15,24.453125,249.25
46,15,24.984375,251.25
46,15,26.5,254.25
46,15,27.84375,255.25
46,15,30.578125,256.0
46,15,31.515625,257.75
46,15,36.625,270.5
46,15,49.453125,2484.25
46,15,50.84375,2492.25
46,15,52.28125,2443.5
46,15,53.71875,2374.25
46,15,55.125,2308.5
46,15,56.53125,2247.75
46,15,57.984375,2190.75
46,15,59.390625,2137.25
46,15,60.78125,2092.0
46,15,62.21875,2050.25
46,15,66.484375,1941.75
46,15,74.953125,266.0
46,15,75.453125,262.75
46,15,77.859375,260.25
46,15,79.015625,258.25
46,15,80.578125,256.25
46,15,81.828125,254.5
46,15,82.515625,253.75
46,15,84.515625,253.0
46,15,86.46875,252.5
46,15,88.234375,253.75
46,15,89.6875,256.25
46,15,89.40625,259.0
46,15,101.78125,375.25
46,13,103.25,378.25
46,15,104.78125,384.5
46,15,106.1875,389.25
46,15,107.515625,393.25
46,15,108.90625,397.5
46,15,109.984375,403.0
46,15,111.546875,408.75
46,15,112.71875,414.25
46,15,114.0625,420.0
46,15,115.671875,426.5
46,15,116.8125,433.5
46,15,118.21875,441.0
46,15,119.4375,449.25
46,15,120.859375,458.0
46,15,122.28125,465.75
46,15,123.640625,475.0
46,14,124.828125,486.5
46,14,126.234375,497.5
46,13,127.5,510.75
46,15,138.84375,513.75
46,15,146.953125,1350.75
46,15,148.359375,1347.0
46,15,149.765625,1366.25
46,15,151.171875,1378.75
46,15,152.5625,1369.5
46,15,156.921875,1198.75
46,15,158.359375,1192.0
46,15,159.796875,1189.5
46,15,161.25,1186.25
46,15,162.578125,1178.75
46,15,164.09375,1165.25
46,15,165.40625,1146.75
46,15,166.875,1126.0
46,15,168.375,1105.0
46,15,172.484375,1157.25
46,15,176.671875,572.0
46,15,179.6875,512.0
46,15,181.078125,509.25
46,15,182.640625,509.25
46,15,183.921875,510.75
46,15,185.296875,514.75
46,15,186.765625,516.75
46,15,188.203125,512.75
46,15,189.5625,511.25
46,15,191.1875,509.5
46,15,192.671875,501.25
46,15,193.84375,503.25
46,15,195.28125,514.0
46,10,198.171875,508.0
46,15,210.65625,528.75
46,15,220.421875,535.5
46,15,221.8125,540.0
46,15,223.390625,535.0
46,15,224.84375,526.25
46,15,226.140625,525.0
46,15,229.15625,502.25
46,15,230.828125,492.0
46,15,232.0625,487.0
46,15,233.71875,480.5
46,15,235.09375,472.5
46,15,244.734375,339.5
46,15,246.46875,336.25
46,15,247.328125,338.0
46,15,248.90625,342.5
46,15,250.296875,347.25
46,15,251.578125,352.5
46,15,253.234375,358.0
46,15,254.078125,364.25
46,15,255.53125,371.0
46,15,263.609375,418.25
46,15,269.15625,442.25
46,15,270.640625,432.25
46,15,271.921875,429.25
46,15,273.15625,431.25
46,15,277.40625,454.25
46,15,278.71875,455.0
46,15,314.265625,208.75
46,15,315.671875,203.0
46,15,317.078125,198.0
46,15,318.484375,193.5
46,15,319.890625,189.0
46,15,321.296875,184.75
46,15,322.71875,181.0
46,15,327.953125,284.25
46,15,329.6875,277.75
46,15,330.609375,271.0
46,15,332.96875,265.5
46,15,334.609375,261.0
46,15,335.8125,258.5
46,15,337.015625,257.75
46,15,337.40625,257.25
46,15,339.40625,257.0
46,15,340.28125,257.5
46,15,342.140625,258.75
46,15,343.609375,258.75
46,15,344.9375,257.0
46,15,346.234375,255.25
46,15,348.125,254.0
46,15,349.5625,252.25
46,15,351.59375,249.75
46,15,353.78125,247.0
46,15,355.171875,245.25
46,15,356.078125,244.25
46,15,356.390625,243.25
47,15,359.40625,242.25
47,15,359.09375,241.5
47,15,2.21875,240.5
47,15,3.625,239.25
47,15,5.046875,238.25
47,15,5.625,237.75
47,15,6.015625,237.75
47,15,8.25,237.75
47,15,10.671875,238.25
47,15,10.3125,239.25
47,15,13.5,239.75
47,15,13.015625,240.25
47,15,14.828125,240.75
47,15,16.8125,241.25
47,15,17.359375,242.75
47,15,20.53125,244.75
47,15,21.53125,246.0
47,15,21.96875,246.25
47,15,22.65625,247.5
47,15,25.328125,250.0
47,15,25.96875,252.25
47,15,26.671875,253.75
47,15,28.578125,255.25
47,15,36.875,271.5
47,15,47.09375,2559.5
47,15,48.515625,2499.75
47,15,49.921875,2514.25
47,15,52.796875,2415.25
47,15,54.1875,2353.25
47,15,55.609375,2291.25
47,15,57.046875,2232.0
47,15,58.46875,2173.0
47,15,59.90625,2123.25
47,15,61.296875,2080.5
47,15,64.59375,1211.0
47,15,66.96875,1936.0
47,15,74.78125,264.75
47,15,76.296875,262.0
47,15,77.5625,259.75
47,15,78.703125,257.5
47,15,80.734375,255.5
47,15,81.796875,253.75
47,15,83.34375,252.5
47,15,86.671875,252.25
47,15,86.96875,253.0
47,15,87.953125,254.5
47,15,88.828125,257.25
47,15,90.234375,260.25
47,15,102.609375,375.5
47,15,104.078125,380.0
47,15,105.09375,386.75
47,15,106.640625,390.25
47,15,108.125,394.0
47,15,109.515625,399.25
47,15,110.453125,405.25
47,15,111.90625,410.5
47,14,113.28125,416.5
47,15,114.796875,422.5
47,15,116.078125,429.0
47,15,117.21875,436.5
47,15,118.9375,443.75
47,15,120.234375,451.5
47,15,121.296875,460.5
47,15,122.890625,469.0
47,15,124.09375,479.0
47,14,125.546875,490.5
47,13,126.875,502.25
47,15,128.046875,516.5
47,15,129.3125,532.75
47,15,139.3125,514.25
47,15,147.5,1347.25
47,15,148.890625,1355.5
47,15,150.265625,1377.0
47,15,151.71875,1372.75
47,15,153.15625,1354.5
47,15,156.09375,1211.0
47,15,157.546875,1192.0
47,15,158.984375,1188.25
47,15,160.328125,1186.0
47,15,161.796875,1182.0
47,15,163.21875,1173.75
47,15,164.640625,1158.0
47,15,166.015625,1138.0
47,15,167.53125,1116.75
47,15,168.90625,1096.5
47,15,171.625,1162.25
47,15,175.625,574.0
47,15,177.125,570.5
47,15,180.3125,509.5
47,15,181.734375,508.75
47,15,183.140625,509.25
47,15,184.71875,508.25
47,15,186.015625,508.75
47,15,187.359375,509.75
47,15,188.6875,510.0
47,15,190.0625,514.5
47,15,193.21875,496.75
47,15,194.40625,505.0
47,15,195.8125,509.0
47,15,197.484375,505.0
47,14,200.125,497.0
47,10,204.625,452.0
47,11,214.5,446.0
47,15,221.15625,539.5
47,15,222.59375,537.0
47,15,223.96875,528.0
47,15,225.34375,525.25
47,15,226.8125,521.75
47,15,228.4375,511.25
47,15,231.390625,487.0
47,15,232.921875,480.75
47,15,234.078125,475.25
47,15,235.75,468.75
47,15,245.390625,336.75
47,15,246.53125,336.75
47,15,248.1875,340.5
47,15,249.453125,345.0
47,15,251.03125,349.25
47,15,252.21875,354.75
47,15,253.546875,361.0
47,15,255.09375,367.25
47,15,263.03125,423.75
47,15,269.71875,436.25
47,15,271.203125,429.75
47,15,272.765625,429.5
47,15,278.09375,448.5
47,15,279.359375,449.5
47,15,291.5,145.75
47,15,313.546875,211.75
47,15,314.9375,205.75
47,15,316.359375,200.5
47,15,317.765625,195.75
47,15,319.171875,191.0
47,15,320.59375,186.5
47,15,321.984375,182.25
47,15,323.390625,181.25
47,15,328.328125,281.25
47,15,329.984375,274.75
47,15,331.53125,268.0
47,15,333.0625,263.0
47,15,335.34375,259.5
47,15,336.546875,257.75
47,15,337.84375,257.5
47,15,338.0625,257.0
47,15,339.96875,257.25
47,15,342.21875,258.5
47,15,342.5,259.25
47,15,344.296875,258.25
47,15,346.546875,256.25
47,15,347.125,254.5
47,15,348.15625,253.25
47,15,350.484375,251.0
47,15,353.109375,248.0
47,15,354.53125,245.5
47,15,354.828125,244.5
47,15,355.96875,243.5
48,15,356.78125,242.5
48,15,358.25,241.75
48,15,359.828125,241.0
48,15,1.3125,239.75
48,15,4.40625,238.5
48,15,4.515625,238.0
48,15,7.234375,237.75
48,15,7.28125,239.0
48,15,8.234375,238.5
48,15,10.5,239.25
48,15,11.703125,240.25
48,15,12.765625,239.75
48,15,14.09375,241.25
48,15,17.109375,241.5
48,15,16.9375,242.0
48,15,19.875,243.75
48,15,20.65625,245.5
48,15,20.859375,245.25
48,15,22.9375,246.0
48,15,23.484375,248.75
48,15,25.109375,251.25
48,15,26.046875,253.75
48,15,28.015625,254.5
48,15,30.015625,255.75
48,15,32.0625,256.5
48,15,36.8125,270.0
48,15,46.46875,2601.75
48,15,49.3125,2491.5
48,15,50.71875,2493.25
48,15,52.140625,2447.0
48,15,53.59375,2380.5
48,15,55.03125,2315.25
48,15,56.453125,2255.75
48,15,57.859375,2194.75
48,15,59.3125,2137.5
48,15,60.71875,2095.5
48,15,62.15625,2058.25
48,15,66.421875,1952.0
48,15,75.109375,266.0
48,15,75.375,262.75
48,15,77.578125,260.5
48,15,79.375,258.5
48,15,80.609375,256.25
48,15,83.046875,254.5
48,15,83.34375,253.5
48,15,86.125,252.75
48,15,85.625,252.5
48,15,88.375,253.75
48,15,88.609375,256.25
48,15,89.875,259.0
48,15,102.15625,375.25
48,14,103.34375,377.5
48,15,104.765625,383.75
48,15,105.796875,389.25
48,15,107.25,393.25
48,15,108.734375,397.0
48,15,109.828125,402.5
48,15,111.5,408.5
48,15,112.65625,414.0
48,15,113.875,419.75
48,15,115.3125,425.75
48,15,116.59375,432.5
48,15,118.1875,440.25
48,15,119.390625,448.25
48,15,120.875,456.25
48,15,121.984375,464.5
48,15,123.34375,473.75
48,15,124.8125,485.25
48,15,126.21875,497.0
48,14,127.484375,509.5
48,15,138.875,514.25
48,15,146.875,1351.25
48,15,148.203125,1346.5
48,15,149.59375,1365.5
48,15,151.015625,1376.75
48,15,152.453125,1369.75
48,15,156.8125,1199.0
48,15,158.28125,1194.25
48,15,159.640625,1192.0
48,15,161.09375,1187.25
48,15,162.546875,1179.75
48,15,163.96875,1166.25
48,15,165.3125,1147.25
48,15,166.75,1126.75
48,15,168.21875,1107.25
48,15,176.4375,572.5
48,15,179.75,513.0
48,15,181.015625,509.25
48,15,182.546875,508.75
48,15,183.734375,510.75
48,15,185.1875,515.5
48,15,186.65625,516.5
48,15,188.1875,511.75
48,15,189.3125,511.25
48,15,190.78125,511.0
48,15,192.3125,503.0
48,15,193.84375,496.5
48,15,196.6875,510.0
48,15,197.953125,507.5
48,15,199.421875,504.75
48,11,205.203125,448.5
48,11,208.359375,438.75
48,15,210.453125,529.75
48,15,218.8125,523.5
48,15,220.3125,534.5
48,15,221.65625,539.75
48,15,223.078125,536.0
48,15,224.75,527.25
48,15,225.90625,525.0
48,15,227.390625,518.75
48,15,228.890625,504.0
48,15,230.453125,492.25
48,15,231.859375,486.75
48,15,233.484375,480.0
48,15,234.84375,472.75
48,15,246.234375,336.5
48,15,247.359375,337.75
48,15,249.015625,342.0
48,15,249.859375,346.5
48,15,251.28125,351.25
48,15,252.5625,357.0
48,15,254.3125,363.25
48,15,255.625,370.0
48,15,260.359375,445.5
48,15,263.390625,419.75
48,15,268.796875,443.25
48,15,270.234375,433.5
48,15,271.609375,430.0
48,15,273.3125,431.25
48,15,277.234375,453.75
48,15,278.578125,456.5
48,15,313.171875,209.5
48,15,315.453125,204.0
48,15,316.875,198.75
48,15,318.265625,193.75
48,15,319.6875,189.25
48,15,321.078125,185.0
48,15,322.5,181.25
48,15,326.6875,284.5
48,15,329.46875,278.0
48,15,331.109375,272.0
48,15,332.703125,266.0
48,15,332.875,261.75
48,15,335.34375,259.0
48,15,336.03125,257.75
48,15,337.71875,257.25
48,15,339.6875,257.0
48,15,340.328125,257.5
48,15,341.875,258.75
48,15,344.5,259.0
48,15,345.09375,257.25
48,15,346.1875,255.25
48,15,347.453125,254.0
48,15,348.84375,252.5
48,15,350.875,250.25
48,15,351.984375,247.25
48,15,352.96875,245.25
48,15,354.859375,244.25
48,15,356.921875,243.5
49,15,357.828125,242.5
49,15,359.703125,242.0
49,15,2.28125,240.75
49,15,2.75,239.25
49,15,3.015625,238.5
49,15,6.125,238.0
49,15,7.53125,237.75
49,15,7.84375,238.0
49,15,9.5625,238.5
49,15,10.765625,239.25
49,15,11.921875,239.5
49,15,14.703125,240.0
49,15,14.90625,240.75
49,15,16.078125,241.25
49,15,16.953125,242.75
49,15,19.578125,244.5
49,15,20.9375,246.0
49,15,22.265625,245.75
49,15,22.4375,246.75
49,15,24.5,249.75
49,15,25.59375,252.0
49,15,27.359375,253.75
49,15,29.203125,254.75
49,15,29.453125,256.75
49,15,31.03125,259.75
49,15,35.875,270.75
49,15,48.265625,2504.0
49,15,49.6875,2473.25
49,15,51.09375,2462.5
49,15,52.515625,2424.5
49,15,53.953125,2367.25
49,15,55.390625,2303.5
49,15,56.78125,2239.75
49,15,58.21875,2183.75
49,15,59.640625,2131.75
49,15,61.109375,2085.25
49,15,62.484375,2045.5
49,15,66.75,1942.25
49,15,75.234375,265.0
49,15,75.5625,262.25
49,15,78.078125,260.0
49,15,79.140625,257.75
49,15,80.609375,256.0
49,15,83.03125,254.0
49,14,83.296875,252.75
49,15,85.15625,252.25
49,15,85.6875,253.25
49,15,87.4375,254.5
49,15,88.5625,256.75
49,15,90.078125,259.25
49,15,102.421875,375.5
49,15,103.484375,379.25
49,15,104.8125,385.75
49,15,106.46875,390.25
49,15,107.71875,394.0
49,15,108.9375,399.0
49,15,110.578125,404.5
49,15,111.84375,409.5
49,15,113.03125,415.25
49,15,114.328125,421.25
49,15,115.75,427.5
49,15,117.296875,435.0
49,15,118.609375,442.5
49,15,119.859375,450.0
49,15,121.171875,458.25
49,15,122.34375,467.0
49,15,123.859375,477.0
49,15,125.203125,487.75
49,15,126.40625,499.25
49,15,127.890625,512.75
49,15,139.015625,514.0
49,15,147.140625,1346.75
49,15,148.578125,1348.0
49,15,149.9375,1364.75
49,15,151.296875,1375.75
49,15,152.765625,1368.75
49,15,157.09375,1196.25
49,15,158.578125,1189.25
49,15,159.984375,1188.25
49,15,161.328125,1186.0
49,15,162.78125,1178.5
49,15,164.234375,1164.5
49,15,165.609375,1144.5
49,15,167.09375,1123.0
49,15,168.5,1102.75
49,15,172.640625,1158.0
49,15,176.6875,572.25
49,15,179.9375,510.75
49,15,181.15625,509.25
49,15,182.8125,509.25
49,15,184.125,511.25
49,15,185.484375,514.75
49,15,186.765625,516.25
49,15,188.3125,513.0
49,15,189.625,509.75
49,15,191.15625,509.5
49,15,192.484375,504.0
49,15,194.046875,506.25
49,15,195.234375,516.5
49,14,199.78125,499.25
49,15,210.734375,528.75
49,15,220.578125,535.75
49,15,221.9375,539.75
49,15,223.4375,534.75
49,15,224.734375,526.25
49,15,226.21875,525.0
49,15,229.140625,502.75
49,15,230.828125,492.0
49,15,232.28125,486.75
49,15,233.65625,480.25
49,15,235.125,471.75
49,15,245.03125,338.5
49,15,246.375,336.25
49,15,247.734375,338.25
49,15,249.25,342.5
49,15,250.546875,347.25
49,15,251.828125,352.5
49,15,253.21875,358.25
49,15,254.109375,364.5
49,15,255.671875,371.0
49,15,263.578125,418.25
49,15,269.296875,442.25
49,15,270.75,432.0
49,15,271.96875,429.0
49,15,273.265625,431.25
49,15,277.484375,454.25
49,15,278.8125,455.0
49,15,313.9375,208.75
49,15,315.6875,203.0
49,15,317.09375,197.75
49,15,318.375,193.25
49,15,319.921875,189.0
49,15,321.328125,184.75
49,15,322.734375,181.0
49,15,327.921875,284.0
49,15,328.703125,277.5
49,15,330.078125,271.0
49,15,332.328125,265.5
49,15,333.421875,261.0
49,15,335.46875,258.5
49,15,336.96875,257.75
49,15,337.609375,257.25
49,15,339.734375,257.0
49,15,340.96875,257.5
49,15,343.140625,258.75
49,15,343.734375,258.75
49,15,344.578125,257.0
49,15,346.1875,255.25
49,15,347.96875,254.0
49,15,349.28125,252.25
49,15,351.25,249.5
49,15,351.765625,246.75
49,15,354.09375,245.25
49,15,356.609375,244.25
49,15,358.015625,243.25
50,15,357.421875,242.25
50,15,359.875,241.5
50,15,1.28125,240.5
50,15,3.640625,239.25
50,15,4.921875,238.25
50,15,5.625,237.75
50,15,7.359375,237.75
50,15,9.25,237.75
50,15,9.0625,238.25
50,15,12.078125,239.25
50,15,13.75,239.75
50,15,13.234375,240.25
50,15,15.890625,240.75
50,15,17.15625,241.25
50,15,17.9375,242.75
50,15,18.890625,244.75
50,15,20.0,246.0
50,15,21.390625,246.0
50,15,23.71875,247.5
50,15,24.25,250.0
50,15,26.46875,252.25
50,15,28.25,253.75
50,15,28.84375,255.25
50,15,37.09375,271.5
50,15,47.15625,2559.75
50,15,48.5625,2505.0
50,15,49.96875,2517.25
50,15,52.828125,2415.0
50,15,54.234375,2353.0
50,15,55.640625,2287.0
50,15,57.09375,2224.0
50,15,58.515625,2168.0
50,15,59.921875,2122.25
50,15,61.34375,2081.0
50,15,64.640625,1209.75
50,15,74.625,264.75
50,15,75.90625,262.0
50,15,78.203125,259.5
50,15,79.5,257.5
50,15,81.796875,255.5
50,15,81.78125,253.75
50,15,84.96875,252.5
50,15,85.921875,252.5
50,15,86.71875,253.25
50,15,88.3125,254.75
50,15,88.46875,257.25
50,15,90.90625,260.25
50,15,102.328125,375.5
50,15,104.015625,380.0
50,15,105.125,386.5
50,15,106.296875,390.25
50,15,107.84375,394.0
50,15,109.0625,399.25
50,15,110.6875,404.75
50,15,111.953125,410.0
50,15,113.4375,416.5
50,15,114.734375,422.5
50,15,115.84375,428.75
50,15,117.46875,436.25
50,15,118.609375,443.5
50,15,120.09375,451.25
50,15,121.421875,460.5
50,15,122.875,468.75
50,15,124.0,478.75
50,14,125.375,490.0
50,15,126.6875,501.5
50,15,129.390625,533.0
50,15,139.5,514.25
50,15,147.515625,1346.5
50,15,148.828125,1354.5
50,15,150.25,1374.0
50,15,151.671875,1369.25
50,15,153.09375,1354.75
50,15,157.453125,1193.0
50,15,158.859375,1188.0
